,tokenId,marketplace,block,token,price,date
637,3145,blur,17422283,,46.93,2023-06-06 15:26:23
638,9066,blur,17422282,,46.93,2023-06-06 15:26:11
639,2970,blur,17422277,,46.93,2023-06-06 15:24:59
641,6117,blur,17422048,ETH,46.765,2023-06-06 14:38:35
642,8984,blur,17422007,,46.77,2023-06-06 14:30:23
643,6170,blur,17421734,,46.74,2023-06-06 13:34:47
644,3013,blur,17421692,,46.74,2023-06-06 13:26:23
645,8984,blur,17421689,,46.74,2023-06-06 13:25:47
646,8803,blur,17421688,,46.74,2023-06-06 13:25:35
647,1392,blur,17421687,,46.74,2023-06-06 13:25:23
648,7452,blur,17421652,,46.73,2023-06-06 13:18:23
649,2941,blur,17421647,,46.74,2023-06-06 13:17:23
650,8152,blur,17421646,,46.74,2023-06-06 13:17:11
651,7961,blur,17421645,,46.74,2023-06-06 13:16:59
652,560,blur,17421479,,46.72,2023-06-06 12:43:11
653,1008,x2y2,17421474,ETH,61.0,2023-06-06 12:41:59
654,3402,blur,17421345,,46.71,2023-06-06 12:15:35
655,7961,blur,17421336,,46.47645,2023-06-06 12:13:47
656,2941,blur,17421237,,46.71,2023-06-06 11:53:35
657,9886,blur,17421154,,46.72,2023-06-06 11:36:35
658,8152,blur,17421112,,46.72,2023-06-06 11:27:47
659,1392,blur,17421111,,46.72,2023-06-06 11:27:35
660,6403,blur,17421108,,46.72,2023-06-06 11:26:59
662,3084,blur,17421107,,46.72,2023-06-06 11:26:47
663,7452,blur,17421056,,46.74,2023-06-06 11:16:23
664,7380,blur,17421054,,46.75,2023-06-06 11:15:59
665,8710,blur,17421052,,46.76,2023-06-06 11:15:35
668,5409,blur,17421049,,46.76,2023-06-06 11:14:59
671,8803,blur,17421048,,46.76,2023-06-06 11:14:47
672,669,blur,17420954,,46.74,2023-06-06 10:55:23
673,2844,blur,17420952,,46.74,2023-06-06 10:54:59
674,753,blur,17420951,,46.74,2023-06-06 10:54:47
675,5871,blur,17420950,,46.74,2023-06-06 10:54:35
677,7292,blur,17420947,,46.74,2023-06-06 10:53:59
679,3599,blur,17420946,,46.74,2023-06-06 10:53:47
681,3883,blur,17420944,,46.74,2023-06-06 10:53:23
683,2941,seaport,17420916,WETH,0.00455001,2023-06-06 10:47:47
685,5673,blur,17420789,,46.75,2023-06-06 10:21:59
686,5101,blur,17420787,,46.75,2023-06-06 10:21:35
687,8984,blur,17420785,,46.76,2023-06-06 10:21:11
688,3084,blur,17420784,,46.77,2023-06-06 10:20:59
689,3391,blur,17420783,,46.77,2023-06-06 10:20:47
691,9886,blur,17420782,,46.77,2023-06-06 10:20:35
692,8152,blur,17420781,,46.77,2023-06-06 10:20:23
695,6403,blur,17420780,,46.77,2023-06-06 10:20:11
697,7116,blur,17420470,,46.73,2023-06-06 09:16:47
698,9816,blur,17420466,,46.74,2023-06-06 09:15:59
700,8152,blur,17420465,,46.75,2023-06-06 09:15:47
703,6408,blur,17420464,,46.75,2023-06-06 09:15:35
705,3599,blur,17420463,,46.75,2023-06-06 09:15:23
707,7292,blur,17420459,,46.75,2023-06-06 09:14:35
708,1729,blur,17420104,,46.7,2023-06-06 08:02:35
709,2844,blur,17420102,,46.7,2023-06-06 08:02:11
710,5282,blur,17420056,,46.7,2023-06-06 07:52:59
711,7292,blur,17420055,,46.7,2023-06-06 07:52:47
712,3013,blur,17419525,,46.7,2023-06-06 06:05:59
713,669,blur,17419520,,46.7,2023-06-06 06:04:59
714,7116,blur,17419175,,46.68,2023-06-06 04:54:59
715,5282,blur,17419142,,46.69,2023-06-06 04:48:11
716,7292,blur,17419133,,46.69,2023-06-06 04:46:23
717,9816,blur,17418875,,46.68,2023-06-06 03:53:59
718,8803,blur,17418874,,46.68,2023-06-06 03:53:47
719,7167,blur,17418871,,46.68,2023-06-06 03:53:11
720,322,blur,17418870,,46.68,2023-06-06 03:52:59
721,7380,blur,17418868,,46.68,2023-06-06 03:52:35
722,6408,blur,17418713,,46.69,2023-06-06 03:21:35
723,3084,blur,17418709,,46.69,2023-06-06 03:20:47
724,2844,blur,17418708,,46.69,2023-06-06 03:20:35
725,3013,blur,17418706,,46.69,2023-06-06 03:20:11
726,7116,blur,17418704,,46.69,2023-06-06 03:19:47
727,8152,blur,17418699,,46.69,2023-06-06 03:18:47
729,6403,blur,17418696,,46.69,2023-06-06 03:18:11
731,5282,blur,17418693,,46.69,2023-06-06 03:17:35
732,8710,blur,17418439,,46.68,2023-06-06 02:26:11
733,560,blur,17418435,,46.68,2023-06-06 02:25:23
734,3599,blur,17418431,,46.68,2023-06-06 02:24:35
735,753,blur,17418421,,46.68,2023-06-06 02:22:35
736,7380,blur,17418418,,46.68,2023-06-06 02:21:59
737,7292,blur,17418417,,46.68,2023-06-06 02:21:47
739,1729,blur,17418416,,46.68,2023-06-06 02:21:35
740,7167,blur,17418403,,46.4466,2023-06-06 02:18:59
741,4665,x2y2,17418391,ETH,56.0,2023-06-06 02:16:35
742,6403,blur,17418384,,46.69,2023-06-06 02:15:11
743,5282,blur,17418380,,46.69,2023-06-06 02:14:23
744,7452,blur,17418378,,46.69,2023-06-06 02:13:59
745,7116,blur,17418374,,46.45655,2023-06-06 02:13:11
751,5871,blur,17418287,,46.68,2023-06-06 01:55:35
752,669,blur,17418283,,46.68,2023-06-06 01:54:47
753,9816,blur,17418273,,46.68,2023-06-06 01:52:47
754,1392,blur,17418271,,46.69,2023-06-06 01:52:23
755,3402,blur,17418255,,46.69,2023-06-06 01:48:59
756,4205,blur,17418145,,46.68,2023-06-06 01:26:59
759,753,blur,17417979,,46.69,2023-06-06 00:53:23
760,5871,blur,17417968,,46.69,2023-06-06 00:51:11
761,322,blur,17417965,,46.69,2023-06-06 00:50:35
762,560,blur,17417960,,46.69,2023-06-06 00:49:35
767,6170,blur,17417958,,46.69,2023-06-06 00:49:11
768,5101,blur,17417957,,46.69,2023-06-06 00:48:59
770,5033,blur,17417942,ETH,46.51625,2023-06-06 00:45:59
771,8243,blur,17417778,,46.43665,2023-06-06 00:12:23
772,6403,blur,17417721,,46.66,2023-06-06 00:00:23
773,4205,blur,17417699,,46.7,2023-06-05 23:55:59
774,3402,blur,17417698,,46.7,2023-06-05 23:55:47
777,6408,blur,17417697,,46.7,2023-06-05 23:55:35
778,3391,blur,17417696,,46.7,2023-06-05 23:55:23
779,8803,blur,17417692,,46.7,2023-06-05 23:54:35
780,5282,blur,17417686,,46.7,2023-06-05 23:53:23
781,3402,blur,17417123,,46.69,2023-06-05 21:58:47
782,322,blur,17417120,,46.69,2023-06-05 21:58:11
784,7452,blur,17417119,,46.69,2023-06-05 21:57:59
786,7452,blur,17416760,,46.7,2023-06-05 20:44:35
787,322,blur,17416757,,46.7,2023-06-05 20:43:59
789,5871,blur,17416756,,46.7,2023-06-05 20:43:47
790,6403,blur,17416751,,46.47645,2023-06-05 20:42:47
791,3013,seaport,17416587,,1e-18,2023-06-05 20:09:47
792,3601,blur,17416249,,46.43665,2023-06-05 19:00:35
793,5871,blur,17415979,,46.75,2023-06-05 18:06:23
794,8803,blur,17415978,,46.75,2023-06-05 18:06:11
795,7452,blur,17415968,,46.51625,2023-06-05 18:04:11
796,9886,blur,17415514,,46.58,2023-06-05 16:31:47
797,6891,blur,17415513,,46.58,2023-06-05 16:31:35
798,322,blur,17415365,,46.77,2023-06-05 16:01:35
799,4871,seaport,17415238,ETH,1.24375,2023-06-05 15:35:47
800,9886,blur,17415076,,46.75,2023-06-05 15:03:11
801,6891,blur,17415075,,46.75,2023-06-05 15:02:59
803,1681,blur,17414778,,46.47645,2023-06-05 14:01:47
804,6891,blur,17414766,,46.73,2023-06-05 13:59:23
805,9886,blur,17414764,,46.73,2023-06-05 13:58:59
807,552,blur,17414762,,46.74,2023-06-05 13:58:35
810,5871,blur,17414761,,46.74,2023-06-05 13:58:23
813,6403,blur,17414651,,46.72,2023-06-05 13:36:11
814,7083,blur,17414649,,46.72,2023-06-05 13:35:47
815,3611,x2y2,17414598,ETH,47.08,2023-06-05 13:25:23
816,552,blur,17414376,,46.7,2023-06-05 12:39:23
817,8152,blur,17414104,,46.73,2023-06-05 11:44:23
818,552,blur,17413932,,46.73,2023-06-05 11:09:35
819,7083,blur,17413929,,46.73,2023-06-05 11:08:59
822,6403,blur,17413826,,46.72,2023-06-05 10:48:11
823,3599,blur,17413825,,46.72,2023-06-05 10:47:59
825,6408,blur,17413824,,46.73,2023-06-05 10:47:47
829,7665,seaport,17413696,WETH,44.85,2023-06-05 10:21:35
831,6339,blur,17412506,ETH,55.27225,2023-06-05 06:19:47
832,2578,blur,17412243,ETH,46.3000365,2023-06-05 05:26:11
833,552,blur,17410991,,46.42,2023-06-05 01:10:11
834,2260,blur,17410897,,46.42,2023-06-05 00:50:47
835,552,blur,17410640,,46.41,2023-06-04 23:58:59
836,4236,blur,17409908,ETH,51.675,2023-06-04 21:29:47
837,8710,blur,17409752,,46.1282,2023-06-04 20:58:11
838,5775,blur,17408629,,46.17,2023-06-04 17:10:47
839,5871,blur,17408386,,46.16,2023-06-04 16:21:11
840,5775,blur,17408308,,46.19,2023-06-04 16:05:11
843,9163,blur,17408307,,46.19,2023-06-04 16:04:59
844,2260,blur,17408306,,46.19,2023-06-04 16:04:47
848,5871,blur,17408050,,46.19,2023-06-04 15:13:11
849,1392,blur,17408048,,46.2,2023-06-04 15:12:47
852,6170,blur,17408040,,46.2,2023-06-04 15:11:11
853,552,blur,17408039,,46.2,2023-06-04 15:10:59
855,9816,blur,17407656,,46.23,2023-06-04 13:52:59
858,2970,blur,17407655,,46.23,2023-06-04 13:52:47
861,3145,blur,17407654,,46.23,2023-06-04 13:52:35
863,5282,blur,17407634,,46.24,2023-06-04 13:48:35
864,8984,blur,17407632,,46.24,2023-06-04 13:47:59
865,4205,blur,17407119,,46.2,2023-06-04 12:03:11
866,3145,blur,17406805,,46.18,2023-06-04 10:59:11
867,9816,blur,17406803,,46.18,2023-06-04 10:58:47
868,4205,blur,17406801,,46.19,2023-06-04 10:58:23
869,1070,blur,17406796,,45.95905,2023-06-04 10:57:23
870,8984,blur,17406676,,46.18,2023-06-04 10:32:59
871,9163,blur,17406670,,46.2,2023-06-04 10:31:47
874,4295,blur,17406666,,46.2,2023-06-04 10:30:59
875,8599,blur,17406664,,45.969,2023-06-04 10:30:35
876,4008,seaport,17406161,ETH,46.45655,2023-06-04 08:47:47
877,4950,seaport,17405556,ETH,47.362,2023-06-04 06:44:59
878,5673,blur,17405428,ETH,45.9093,2023-06-04 06:19:11
879,8152,blur,17405368,,45.8496,2023-06-04 06:07:11
880,2804,blur,17405328,,46.07,2023-06-04 05:59:11
881,5282,blur,17405321,,46.07,2023-06-04 05:57:47
882,9816,blur,17405288,,46.07,2023-06-04 05:51:11
883,4295,blur,17405243,,46.07,2023-06-04 05:42:11
884,8152,blur,17405066,,46.07,2023-06-04 05:05:35
885,2804,blur,17404903,,45.83965,2023-06-04 04:32:47
886,4295,blur,17404875,,46.09,2023-06-04 04:27:11
887,5282,blur,17404872,,46.09,2023-06-04 04:26:35
889,8152,blur,17404757,,46.07,2023-06-04 04:03:23
890,6837,blur,17404716,,46.08,2023-06-04 03:55:11
891,9886,blur,17404715,,46.08,2023-06-04 03:54:59
892,8984,blur,17404675,,46.08,2023-06-04 03:46:47
893,3402,blur,17404667,,46.08,2023-06-04 03:45:11
895,3145,blur,17404422,,46.06,2023-06-04 02:54:59
897,9816,blur,17404420,,46.06,2023-06-04 02:54:35
898,8152,blur,17404416,,46.09,2023-06-04 02:53:35
899,9816,blur,17403230,,45.99,2023-06-03 22:52:59
900,5282,blur,17403227,,46.0,2023-06-03 22:52:11
901,2310,seaport,17402925,WETH,0.914926,2023-06-03 21:51:23
903,5101,blur,17402917,,46.05,2023-06-03 21:49:35
904,8803,blur,17402911,,46.06,2023-06-03 21:48:23
905,2260,blur,17402299,,45.96,2023-06-03 19:44:23
906,5871,blur,17402277,,46.0,2023-06-03 19:39:59
908,5101,blur,17402275,,46.0,2023-06-03 19:39:35
909,8152,blur,17402274,,46.0,2023-06-03 19:39:23
910,9066,blur,17402273,,46.0,2023-06-03 19:39:11
911,1729,blur,17401733,,45.9,2023-06-03 17:48:59
912,4008,blur,17401722,,45.9,2023-06-03 17:46:47
913,1729,blur,17401411,,45.97,2023-06-03 16:43:11
914,4008,blur,17401096,,45.91,2023-06-03 15:39:11
915,3145,blur,17401092,,46.01,2023-06-03 15:38:23
916,5101,blur,17401089,,46.01,2023-06-03 15:37:47
918,5282,blur,17401087,,46.02,2023-06-03 15:37:23
919,7380,blur,17400708,,45.92,2023-06-03 14:20:11
920,7083,blur,17400608,,45.89,2023-06-03 13:59:47
921,5282,blur,17400547,,45.89,2023-06-03 13:46:59
922,3145,seaport,17400543,WETH,44.8738289546729,2023-06-03 13:46:11
924,5101,blur,17400542,,45.89,2023-06-03 13:45:59
925,7292,blur,17400512,,45.89,2023-06-03 13:39:59
926,9066,blur,17400511,,45.89,2023-06-03 13:39:47
927,9581,blur,17400466,,45.89,2023-06-03 13:30:23
928,552,blur,17400363,,45.88,2023-06-03 13:09:47
929,4008,blur,17400326,,45.85,2023-06-03 13:02:23
930,8152,blur,17400274,,45.83,2023-06-03 12:51:59
931,6837,blur,17400273,,45.83,2023-06-03 12:51:47
934,7380,blur,17400272,,45.83,2023-06-03 12:51:35
935,9581,blur,17400144,,46.05,2023-06-03 12:25:47
937,3391,blur,17399991,,46.04,2023-06-03 11:54:47
938,552,blur,17399989,,46.04,2023-06-03 11:54:23
941,669,blur,17399988,,46.04,2023-06-03 11:54:11
943,9314,blur,17399924,,46.01,2023-06-03 11:41:11
944,9886,blur,17399923,,46.04,2023-06-03 11:40:59
946,7380,blur,17399922,,46.04,2023-06-03 11:40:47
949,5775,blur,17399921,,46.04,2023-06-03 11:40:35
951,3599,blur,17399920,,46.04,2023-06-03 11:40:23
955,9066,blur,17399684,,46.1,2023-06-03 10:52:35
956,9163,blur,17399682,,46.1,2023-06-03 10:52:11
957,4205,blur,17399679,,46.19,2023-06-03 10:51:35
958,9066,blur,17399282,ETH,46.460007,2023-06-03 09:30:59
959,1729,blur,17398847,ETH,45.77,2023-06-03 08:02:59
960,1547,blur,17398345,ETH,47.01375,2023-06-03 06:21:59
961,7380,blur,17398218,,45.83,2023-06-03 05:56:35
962,3599,blur,17398217,,45.83,2023-06-03 05:56:23
963,8803,blur,17398215,,45.83,2023-06-03 05:55:59
965,8984,blur,17398213,,45.60085,2023-06-03 05:55:35
966,9163,blur,17397755,,45.76,2023-06-03 04:22:59
967,5101,blur,17397752,,45.86,2023-06-03 04:22:23
969,8152,blur,17397751,,45.86,2023-06-03 04:22:11
973,2970,blur,17397750,,45.87,2023-06-03 04:21:59
976,9816,blur,17397749,,45.87,2023-06-03 04:21:47
980,560,blur,17397363,,45.62075,2023-06-03 03:03:35
981,4008,blur,17397310,,45.85,2023-06-03 02:52:47
982,7999,x2y2,17397158,ETH,54.5,2023-06-03 02:22:23
983,7292,blur,17397070,,45.85,2023-06-03 02:04:47
984,4008,seaport,17397004,WETH,1.13587,2023-06-03 01:51:23
986,560,blur,17396741,,45.91,2023-06-03 00:58:11
987,2505,blur,17396739,,45.92,2023-06-03 00:57:47
988,669,blur,17396737,,45.95,2023-06-03 00:57:23
989,5871,blur,17396735,,45.95,2023-06-03 00:56:59
990,7292,blur,17396734,,45.95,2023-06-03 00:56:47
991,6408,blur,17396733,,45.95,2023-06-03 00:56:35
993,6837,blur,17396732,,45.95,2023-06-03 00:56:23
994,552,blur,17396731,,45.95,2023-06-03 00:56:11
996,5775,blur,17396730,,45.95,2023-06-03 00:55:59
997,4205,blur,17396722,,45.96,2023-06-03 00:54:23
998,9886,blur,17396718,,45.96,2023-06-03 00:53:35
999,7380,blur,17396715,,45.96,2023-06-03 00:52:59
1001,9163,blur,17396675,,45.95,2023-06-03 00:44:47
1002,7380,blur,17395375,,45.86,2023-06-02 20:21:23
1003,3391,blur,17395368,,45.86,2023-06-02 20:19:47
1004,8562,seaport,17395133,ETH,49.44155,2023-06-02 19:32:11
1005,560,blur,17394414,,45.4317,2023-06-02 17:05:23
1006,4295,blur,17394215,,45.64,2023-06-02 16:24:35
1007,6170,blur,17394213,,45.4118,2023-06-02 16:24:11
1008,4295,seaport,17393860,WETH,45.1501,2023-06-02 15:12:59
1009,7292,blur,17393742,,45.62,2023-06-02 14:49:23
1010,8562,seaport,17393517,WETH,46.0,2023-06-02 14:03:47
1011,4205,blur,17393262,,45.63,2023-06-02 13:11:35
1012,3391,blur,17393248,,45.63,2023-06-02 13:08:47
1013,3402,blur,17392171,,45.53,2023-06-02 09:28:59
1014,4205,blur,17391560,,44.37225,2023-06-02 07:24:47
1015,6339,seaport,17391532,WETH,42.9,2023-06-02 07:19:11
1017,9816,blur,17390802,,44.37225,2023-06-02 04:50:11
1018,9163,blur,17390706,,45.52,2023-06-02 04:30:47
1019,3391,blur,17390683,,45.51,2023-06-02 04:26:11
1020,6104,seaport,17390337,ETH,45.77,2023-06-02 03:16:23
1021,3599,blur,17390310,,45.2327,2023-06-02 03:10:59
1022,7380,blur,17390302,,45.47,2023-06-02 03:09:23
1023,3391,blur,17390300,,44.33325,2023-06-02 03:08:59
1025,6371,blur,17390015,ETH,45.22275,2023-06-02 02:11:11
1026,9163,blur,17389862,,45.38,2023-06-02 01:40:23
1027,7380,blur,17389861,,45.38,2023-06-02 01:40:11
1028,3599,blur,17389843,,45.1531,2023-06-02 01:36:35
1029,8042,blur,17389740,,45.14315,2023-06-02 01:15:59
1030,4663,blur,17389563,ETH,47.76,2023-06-02 00:39:59
1031,9886,blur,17389359,,45.32,2023-06-01 23:58:59
1032,7292,blur,17389069,,45.3,2023-06-01 23:00:23
1033,9886,blur,17389052,,45.3,2023-06-01 22:56:35
1035,5282,blur,17388626,,45.3,2023-06-01 21:29:47
1036,2970,blur,17388623,,45.3,2023-06-01 21:29:11
1037,6408,blur,17388619,,45.3,2023-06-01 21:28:23
1038,9886,blur,17388618,,45.3,2023-06-01 21:27:59
1040,9581,blur,17388617,,45.3,2023-06-01 21:27:47
1041,8042,blur,17388500,,45.3,2023-06-01 21:03:47
1042,6185,x2y2,17388356,ETH,58.5,2023-06-01 20:34:35
1043,6104,blur,17388340,,45.29,2023-06-01 20:31:23
1044,6408,blur,17388257,,45.29,2023-06-01 20:14:35
1045,5282,blur,17388254,,45.29,2023-06-01 20:13:59
1046,7380,blur,17388252,,45.06355,2023-06-01 20:13:35
1047,1466,x2y2,17388038,ETH,54.0,2023-06-01 19:29:35
1048,6104,blur,17387951,,45.29,2023-06-01 19:11:59
1049,7380,blur,17387945,,45.06355,2023-06-01 19:10:47
1051,6515,blur,17386946,,45.2,2023-06-01 15:47:35
1052,753,blur,17386930,,45.04365,2023-06-01 15:44:23
1053,3102,blur,17386919,,45.28,2023-06-01 15:42:11
1054,7083,blur,17386890,,45.29,2023-06-01 15:36:23
1055,9163,blur,17386884,,45.29,2023-06-01 15:35:11
1056,9581,blur,17386883,,45.29,2023-06-01 15:34:59
1058,6104,blur,17386794,,45.06355,2023-06-01 15:16:47
1059,7380,blur,17386726,,44.15775,2023-06-01 15:02:59
1060,6515,seaport,17386622,WETH,0.884666,2023-06-01 14:42:11
1062,8227,blur,17386604,,45.29,2023-06-01 14:38:35
1064,3102,blur,17386601,,45.3,2023-06-01 14:37:59
1065,170,blur,17386585,,45.0735,2023-06-01 14:34:47
1066,4066,seaport,17386474,WETH,116.0,2023-06-01 14:12:23
1067,5871,blur,17386297,,45.0536,2023-06-01 13:36:47
1069,9886,blur,17386267,,45.28,2023-06-01 13:30:47
1070,1786,blur,17386263,ETH,47.35205,2023-06-01 13:29:47
1071,2970,blur,17386254,,45.29,2023-06-01 13:27:59
1072,1392,blur,17385923,,45.25,2023-06-01 12:20:59
1073,2970,blur,17385872,,45.29,2023-06-01 12:10:47
1074,9886,blur,17385737,,45.34,2023-06-01 11:43:35
1075,8227,blur,17385736,,45.34,2023-06-01 11:43:23
1076,3102,blur,17385735,,45.34,2023-06-01 11:43:11
1077,552,blur,17385734,,45.34,2023-06-01 11:42:59
1078,9322,seaport,17385648,ETH,45.6,2023-06-01 11:25:35
1079,3545,blur,17385573,,45.26,2023-06-01 11:10:23
1080,6604,blur,17385571,,45.27,2023-06-01 11:09:59
1081,3198,blur,17385570,,45.28,2023-06-01 11:09:47
1082,5282,blur,17385569,,45.28,2023-06-01 11:09:35
1083,4198,blur,17385568,,45.29,2023-06-01 11:09:23
1085,2970,blur,17385567,,45.31,2023-06-01 11:09:11
1087,1392,blur,17385566,,45.31,2023-06-01 11:08:59
1088,8803,blur,17385563,,45.33,2023-06-01 11:08:23
1090,2260,blur,17385562,,45.33,2023-06-01 11:08:11
1091,9314,blur,17385560,,45.33,2023-06-01 11:07:47
1094,5871,blur,17385559,,45.33,2023-06-01 11:07:35
1098,2260,blur,17384198,,45.28,2023-06-01 06:30:47
1099,3102,blur,17384197,,45.28,2023-06-01 06:30:35
1100,8227,blur,17383949,,45.00385,2023-06-01 05:40:59
1101,5775,blur,17383641,ETH,45.04166,2023-06-01 04:38:47
1102,5871,blur,17383527,,45.2,2023-06-01 04:15:47
1103,9886,blur,17383523,,45.2,2023-06-01 04:14:59
1104,5282,blur,17383519,,45.2,2023-06-01 04:14:11
1105,6837,blur,17383517,,45.2,2023-06-01 04:13:47
1106,8243,blur,17383173,,44.9541,2023-06-01 03:04:23
1107,3102,blur,17383046,,45.17,2023-06-01 02:38:47
1108,5775,blur,17382897,,45.17,2023-06-01 02:08:23
1109,5282,blur,17382894,,45.17,2023-06-01 02:07:47
1110,6837,blur,17382713,,45.21,2023-06-01 01:30:59
1111,3102,blur,17382710,,45.22,2023-06-01 01:30:23
1112,6891,blur,17382709,,45.22,2023-06-01 01:30:11
1113,8152,blur,17382704,,45.23,2023-06-01 01:29:11
1114,5101,blur,17382701,,45.24,2023-06-01 01:28:23
1115,7083,blur,17382698,,45.24,2023-06-01 01:27:47
1116,2260,blur,17382569,,45.21,2023-06-01 01:01:47
1117,7292,blur,17382481,,45.2,2023-06-01 00:43:35
1119,5775,blur,17382477,,44.974,2023-06-01 00:42:47
1124,6492,seaport,17382451,WETH,49.0,2023-06-01 00:37:35
1125,9163,blur,17382117,,45.25,2023-05-31 23:30:23
1126,5101,blur,17382086,,45.24,2023-05-31 23:24:11
1127,6837,blur,17382083,,45.25,2023-05-31 23:23:35
1130,3198,blur,17382080,,45.26,2023-05-31 23:22:59
1133,9314,blur,17382079,,45.26,2023-05-31 23:22:47
1137,6891,blur,17382078,,45.26,2023-05-31 23:22:35
1139,5101,blur,17381581,,45.24,2023-05-31 21:41:23
1140,669,blur,17381473,,45.25,2023-05-31 21:19:23
1141,9581,blur,17381470,,45.25,2023-05-31 21:18:47
1142,7292,blur,17381469,,45.25,2023-05-31 21:18:35
1143,5775,blur,17381447,,45.24,2023-05-31 21:13:59
1145,4198,blur,17381446,,45.25,2023-05-31 21:13:47
1147,584,blur,17381189,,45.24,2023-05-31 20:22:11
1148,5101,blur,17381185,,45.24,2023-05-31 20:21:23
1149,8803,blur,17380599,,45.23,2023-05-31 18:22:59
1150,5101,blur,17380597,,45.23,2023-05-31 18:22:35
1151,9886,blur,17380596,,45.23,2023-05-31 18:22:23
1152,7292,blur,17380595,,45.23,2023-05-31 18:22:11
1154,5282,blur,17380593,,45.23,2023-05-31 18:21:47
1155,9163,blur,17380216,,45.21,2023-05-31 17:04:23
1156,552,blur,17380215,,45.21,2023-05-31 17:04:11
1157,2505,blur,17380210,,45.24,2023-05-31 17:03:11
1160,5871,blur,17380204,,45.24,2023-05-31 17:01:59
1161,5430,blur,17380203,,45.24,2023-05-31 17:01:47
1163,3102,blur,17380131,,45.0138,2023-05-31 16:47:23
1166,1392,blur,17379832,,45.23,2023-05-31 15:46:11
1167,8152,blur,17379803,,44.9939,2023-05-31 15:40:23
1169,669,blur,17379497,,45.33,2023-05-31 14:38:11
1171,584,blur,17379495,,45.33,2023-05-31 14:37:47
1173,5871,blur,17379493,,45.33,2023-05-31 14:37:23
1175,8152,blur,17379491,,45.36,2023-05-31 14:36:59
1176,3545,blur,17379490,,45.36,2023-05-31 14:36:47
1178,9163,blur,17379489,,45.36,2023-05-31 14:36:35
1179,9581,blur,17379231,,45.1133,2023-05-31 13:43:59
1180,6604,blur,17378923,,45.33,2023-05-31 12:41:35
1182,2382,blur,17378869,ETH,45.221755,2023-05-31 12:30:47
1183,3102,blur,17378374,,45.0735,2023-05-31 10:50:59
1184,5775,blur,17377266,,45.22,2023-05-31 07:06:59
1185,2505,blur,17377234,,45.26,2023-05-31 07:00:23
1186,6837,blur,17377231,,45.26,2023-05-31 06:59:47
1187,9163,blur,17377227,,45.27,2023-05-31 06:58:59
1190,1239,seaport,17376928,ETH,46.98585,2023-05-31 05:58:59
1191,9163,blur,17376835,,45.27,2023-05-31 05:39:35
1192,8152,blur,17376831,,45.04365,2023-05-31 05:38:47
1195,2382,blur,17376763,,45.04365,2023-05-31 05:25:11
1196,2970,blur,17376258,,45.04365,2023-05-31 03:42:11
